Id,1,Original url,https://rehab-reviews-staging.herokuapp.com/dothan-al/david-wayne-williams-m-d-0c8329a4-98b9-4532-8417-ede7b8cda141,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/dothan-al/david-wayne-williams-m-d
Id,2,Original url,https://rehab-reviews-staging.herokuapp.com/tucson-az/dianne-m-keller-m-d-f9141248-3220-4e21-bc92-15e07f266984,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/tucson-az/dianne-m-keller-m-d
Id,3,Original url,https://rehab-reviews-staging.herokuapp.com/colton-ca/steven-f-ruh-m-d-3c63c786-79cb-436c-b7c5-60e1c39f1a28,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/colton-ca/steven-f-ruh-m-d
Id,4,Original url,https://rehab-reviews-staging.herokuapp.com/costa-mesa-ca/nicole-poliquin-m-d-e00d9fe7-01b3-45e9-83d9-dcffd5c37874,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/costa-mesa-ca/nicole-poliquin-m-d
Id,5,Original url,https://rehab-reviews-staging.herokuapp.com/la-jolla-ca/howard-barry-moss-m-d-2dc4485e-d6bf-460e-bbc7-b95dd5a44643,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/la-jolla-ca/howard-barry-moss-m-d
Id,6,Original url,https://rehab-reviews-staging.herokuapp.com/los-angeles-ca/sean-sassano-higgins-m-d-a3d3ef5a-dd1f-42da-8bfd-278c6de658f3,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/los-angeles-ca/sean-sassano-higgins-m-d
Id,7,Original url,https://rehab-reviews-staging.herokuapp.com/santa-ana-ca/thomas-s-powers-m-d-3ac7bf9f-3e32-4ffc-bfcf-81b557dfe54e,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/santa-ana-ca/thomas-s-powers-m-d
Id,8,Original url,https://rehab-reviews-staging.herokuapp.com/santa-ana-ca/yin-jia-gong-6db11229-7df1-4289-8999-22e429a4abd4,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/santa-ana-ca/yin-jia-gong
Id,9,Original url,https://rehab-reviews-staging.herokuapp.com/santa-rosa-ca/anish-s-shah-m-d-a3dff905-7500-4426-bc62-07a064ef81cf,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/santa-rosa-ca/anish-s-shah-m-d
Id,10,Original url,https://rehab-reviews-staging.herokuapp.com/west-hollywood-ca/robert-chang-d-o-2825529d-e2fa-4a12-b532-592ae9862e55,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/west-hollywood-ca/robert-chang-d-o
Id,11,Original url,https://rehab-reviews-staging.herokuapp.com/woodland-hills-ca/morris-mesler-m-d-ec7a85cd-54ed-495b-afc0-dd7d1d3dac75,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/woodland-hills-ca/morris-mesler-m-d
Id,12,Original url,https://rehab-reviews-staging.herokuapp.com/fort-morgan-co/paul-d-freda-m-d-289550ce-06a9-43b7-9ce6-d218723582e1,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/fort-morgan-co/paul-d-freda-m-d-4
Id,13,Original url,https://rehab-reviews-staging.herokuapp.com/stamford-ct/christine-s-naungayan-m-d-acb65cb9-b1d2-4a28-9d11-b855cd1a929b,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/stamford-ct/christine-s-naungayan-m-d
Id,14,Original url,https://rehab-reviews-staging.herokuapp.com/stamford-ct/sunil-saxena-m-d-8c99f77d-b267-414a-95f7-1269fbe499af,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/stamford-ct/sunil-saxena-m-d
Id,15,Original url,https://rehab-reviews-staging.herokuapp.com/altamonte-springs-fl/sonia-m-rameriz-seifert-m-d-facfbd12-7eed-45e9-8031-b95a643ec062,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/altamonte-springs-fl/sonia-m-rameriz-seifert-m-d
Id,16,Original url,https://rehab-reviews-staging.herokuapp.com/altamonte-springs-fl/walter-lamar-seifert-m-d-cb308ec0-9ff4-4756-abba-e6cf532ce677,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/altamonte-springs-fl/walter-lamar-seifert-m-d
Id,17,Original url,https://rehab-reviews-staging.herokuapp.com/arcadia-fl/martha-maria-coetzee-m-d-53236cc5-766f-46fb-8881-9b4f21d5e99b,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/arcadia-fl/martha-maria-coetzee-m-d
Id,18,Original url,https://rehab-reviews-staging.herokuapp.com/coconut-creek-fl/fernando-jimenez-m-d-d82974c5-b985-4ade-b9f4-e176ab703a67,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/coconut-creek-fl/fernando-jimenez-m-d
Id,19,Original url,https://rehab-reviews-staging.herokuapp.com/delray-beach-fl/arthur-charles-rosenblatt-m-d-9e756c77-5ac0-4aef-941e-ad5a240aa76c,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/delray-beach-fl/arthur-charles-rosenblatt-m-d
Id,20,Original url,https://rehab-reviews-staging.herokuapp.com/delray-beach-fl/ricardo-j-sabates-m-d-b102c337-226b-423f-bb5f-0365fc04896a,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/delray-beach-fl/ricardo-j-sabates-m-d
Id,21,Original url,https://rehab-reviews-staging.herokuapp.com/fort-myers-fl/dareld-r-morris-d-o-87443a61-f821-475a-88a0-0adcbb78d841,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/fort-myers-fl/dareld-r-morris-d-o
Id,22,Original url,https://rehab-reviews-staging.herokuapp.com/melbourne-fl/raymond-e-mcknight-m-d-3ce3a68a-b3e6-4c45-a8ff-44da82868ffb,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/melbourne-fl/raymond-e-mcknight-m-d-1
Id,23,Original url,https://rehab-reviews-staging.herokuapp.com/miami-fl/louis-bernard-antoine-m-d-5d0fa8d4-d45d-4738-85a2-bca0b47fc344,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/miami-fl/louis-bernard-antoine-m-d
Id,24,Original url,https://rehab-reviews-staging.herokuapp.com/naples-fl/renee-washington-hyde-m-d-19dcde8c-0d54-4910-a66d-6922a6123d18,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/naples-fl/renee-washington-hyde-m-d
Id,25,Original url,https://rehab-reviews-staging.herokuapp.com/orlando-fl/dennis-e-platt-m-d-a981afba-8627-43de-a18b-7e90f93f813c,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/orlando-fl/dennis-e-platt-m-d
Id,26,Original url,https://rehab-reviews-staging.herokuapp.com/panama-city-fl/jonathan-edward-jones-76e8f21e-b939-40f4-8ad5-69aed50fb88c,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/panama-city-fl/jonathan-edward-jones
Id,27,Original url,https://rehab-reviews-staging.herokuapp.com/summerfield-fl/sourial-morris-sourial-d-o-c2da949e-0899-4b37-9693-1c5faa74e220,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/summerfield-fl/sourial-morris-sourial-d-o
Id,28,Original url,https://rehab-reviews-staging.herokuapp.com/wilton-manors-fl/kenneth-rivera-kolb-m-d-67c99e22-eb31-4016-ae03-0888cd59fc4c,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/wilton-manors-fl/kenneth-rivera-kolb-m-d
Id,29,Original url,https://rehab-reviews-staging.herokuapp.com/atlanta-ga/shonali-saha-m-d-04e89d01-7068-402e-9fcc-044e8c6b2ba3,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/atlanta-ga/shonali-saha-m-d
Id,30,Original url,https://rehab-reviews-staging.herokuapp.com/brunswick-ga/lourdes-de-armas-m-d-829a47ab-770e-4a76-b2b1-eb9952ff5a56,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/brunswick-ga/lourdes-de-armas-m-d
Id,31,Original url,https://rehab-reviews-staging.herokuapp.com/columbus-ga/arthur-roland-holt-jr-m-d-7abf3d40-029e-4971-9c90-6bec2b442375,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/columbus-ga/arthur-roland-holt-jr-m-d
Id,32,Original url,https://rehab-reviews-staging.herokuapp.com/crown-point-in/fadel-a-shaaban-m-d-341fd6ce-0fe0-484c-bf9b-ecaab9996967,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/crown-point-in/fadel-a-shaaban-m-d
Id,33,Original url,https://rehab-reviews-staging.herokuapp.com/greenwood-in/laura-rachel-green-m-d-7082fb88-6cf4-48e2-be17-2e8576a5c76d,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/greenwood-in/laura-rachel-green-m-d
Id,34,Original url,https://rehab-reviews-staging.herokuapp.com/indianapolis-in/susan-elizabeth-burkholder-m-d-f870e9d2-583d-4c23-875b-a66b3d2464d1,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/indianapolis-in/susan-elizabeth-burkholder-m-d
Id,35,Original url,https://rehab-reviews-staging.herokuapp.com/indianapolis-in/brian-case-m-d-e56441a2-5d80-4402-bf12-5686c6482b0d,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/indianapolis-in/brian-case-m-d
Id,36,Original url,https://rehab-reviews-staging.herokuapp.com/campton-ky/srinivas-b-rapuri-m-d-e14eaf96-af7b-4cfd-a4d8-d05cf55ad670,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/campton-ky/srinivas-b-rapuri-m-d
Id,37,Original url,https://rehab-reviews-staging.herokuapp.com/clinton-ky/jo-ann-nadeau-bolli-m-d-7b9f1dd6-87e0-4b39-9afc-1f066f47a3da,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/clinton-ky/jo-ann-nadeau-bolli-m-d
Id,38,Original url,https://rehab-reviews-staging.herokuapp.com/inez-ky/lon-e-lafferty-m-d-2fdc2347-090d-4fdf-ad55-253b2ddb9021,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/inez-ky/lon-e-lafferty-m-d
Id,39,Original url,https://rehab-reviews-staging.herokuapp.com/bossier-city-la/chandra-joshi-m-d-ac72bb85-81c8-407b-a45b-a615c4644932,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/bossier-city-la/chandra-joshi-m-d
Id,40,Original url,https://rehab-reviews-staging.herokuapp.com/metairie-la/rajiv-khurana-m-d-72e8c6dd-9b29-4243-a07b-6b9a9126d2db,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/metairie-la/rajiv-khurana-m-d-1
Id,41,Original url,https://rehab-reviews-staging.herokuapp.com/slidell-la/hatem-hamed-m-d-08807898-d4d3-48b6-864d-fe61b3f6b897,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/slidell-la/hatem-hamed-m-d
Id,42,Original url,https://rehab-reviews-staging.herokuapp.com/pittsfield-ma/mehernosh-pheroze-khan-m-d-54eae404-a57d-4bca-a79e-58052463b893,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/pittsfield-ma/mehernosh-pheroze-khan-m-d
Id,43,Original url,https://rehab-reviews-staging.herokuapp.com/randolph-ma/alaa-m-elrefai-m-d-e71d1666-b519-4c4f-92d6-3edd8a40ed81,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/randolph-ma/alaa-m-elrefai-m-d
Id,44,Original url,https://rehab-reviews-staging.herokuapp.com/wellesley-ma/jacob-bennett-kagan-7304304c-fe81-4372-b2f3-871176c06e4f,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/wellesley-ma/jacob-bennett-kagan
Id,45,Original url,https://rehab-reviews-staging.herokuapp.com/worcester-ma/james-b-broadhurst-m-d-4d496d39-491a-45eb-98b3-23c592bd9c2d,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/worcester-ma/james-b-broadhurst-m-d
Id,46,Original url,https://rehab-reviews-staging.herokuapp.com/baltimore-md/darshan-s-saluja-m-d-a1d967cf-fa43-4903-b42a-29637df96cf6,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/baltimore-md/darshan-s-saluja-m-d
Id,47,Original url,https://rehab-reviews-staging.herokuapp.com/bel-air-md/beverly-ann-tyler-m-d-2fc67ba5-4b72-4103-9a7b-9f16da92a093,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/bel-air-md/beverly-ann-tyler-m-d
Id,48,Original url,https://rehab-reviews-staging.herokuapp.com/marquette-mi/michael-p-notorangelo-d-o-fa715473-1c3c-4f40-b325-b61fa0127862,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/marquette-mi/michael-p-notorangelo-d-o
Id,49,Original url,https://rehab-reviews-staging.herokuapp.com/troy-mi/victoria-baskin-m-d-d9faa4f4-b448-464e-aa4c-0e8401bf0095,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/troy-mi/victoria-baskin-m-d
Id,50,Original url,https://rehab-reviews-staging.herokuapp.com/wyandotte-mi/megha-mohey-8ac23c40-61fb-4e16-a62e-9c5567ebed58,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/wyandotte-mi/megha-mohey
Id,51,Original url,https://rehab-reviews-staging.herokuapp.com/greensboro-nc/mojeed-a-akintayo-m-d-d771b633-7599-4817-a81f-9e2167e8df43,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/greensboro-nc/mojeed-a-akintayo-m-d
Id,52,Original url,https://rehab-reviews-staging.herokuapp.com/high-point-nc/gina-m-caravaglia-d-o-f78b84ba-e372-4843-be1d-bf11ac163d3b,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/high-point-nc/gina-m-caravaglia-d-o
Id,53,Original url,https://rehab-reviews-staging.herokuapp.com/bayonne-nj/raafat-t-ghobraiel-a23d8a16-d8ce-4192-b60b-c562da07cd16,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/bayonne-nj/raafat-t-ghobraiel
Id,54,Original url,https://rehab-reviews-staging.herokuapp.com/clifton-nj/isidore-michael-keiman-57acad4e-eeae-467e-9fd1-cf8c0d48d4e1,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/clifton-nj/isidore-michael-keiman
Id,55,Original url,https://rehab-reviews-staging.herokuapp.com/englewood-cliffs-nj/dong-hyun-kim-m-d-38eb04d8-6a4f-4a27-a9f4-58b208ea64ae,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/englewood-cliffs-nj/dong-hyun-kim-m-d
Id,56,Original url,https://rehab-reviews-staging.herokuapp.com/marlton-nj/elton-john-smith-3e55a699-7c9d-460e-a6cd-004dc5efd02b,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/marlton-nj/elton-john-smith-1
Id,57,Original url,https://rehab-reviews-staging.herokuapp.com/matawan-nj/ashwini-kumar-neelgund-491a6369-5a70-41ff-8051-1de5d7dfa942,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/matawan-nj/ashwini-kumar-neelgund
Id,58,Original url,https://rehab-reviews-staging.herokuapp.com/roseland-nj/romulo-a-aromin-jr-m-d-00d5354e-5a3d-4ddf-9dce-867811033010,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/roseland-nj/romulo-a-aromin-jr-m-d
Id,59,Original url,https://rehab-reviews-staging.herokuapp.com/union-city-nj/maria-elena-saiz-quintana-m-d-90a056ea-b979-490f-bae6-be4752415e4d,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/union-city-nj/maria-elena-saiz-quintana-m-d
Id,60,Original url,https://rehab-reviews-staging.herokuapp.com/aztec-nm/deborah-kaye-parr-m-d-138408b5-7df4-4215-935f-9f252ac28f35,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/aztec-nm/deborah-kaye-parr-m-d-1
Id,61,Original url,https://rehab-reviews-staging.herokuapp.com/buffalo-ny/abrar-siddiqui-m-d-10d16a2a-fe98-4282-92f9-7786c85967b1,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/buffalo-ny/abrar-siddiqui-m-d
Id,62,Original url,https://rehab-reviews-staging.herokuapp.com/cutchogue-ny/jarid-scott-pachter-m-d-f1a95ec6-17bb-4143-af18-668f4c39dff0,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/cutchogue-ny/jarid-scott-pachter-m-d
Id,63,Original url,https://rehab-reviews-staging.herokuapp.com/flushing-mi/dina-k-miller-m-d-070767c5-188a-4a1e-9bd4-03d46aa1e920,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/flushing-mi/dina-k-miller-m-d-1
Id,64,Original url,https://rehab-reviews-staging.herokuapp.com/freeport-ny/emmanuel-h-saintjean-m-d-10be0a57-8f8b-4837-9412-81af53849952,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/freeport-ny/emmanuel-h-saintjean-m-d
Id,65,Original url,https://rehab-reviews-staging.herokuapp.com/merrick-ny/sydney-hughes-m-d-76698fde-aa0d-4322-a92b-90a454678875,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/merrick-ny/sydney-hughes-m-d-2
Id,66,Original url,https://rehab-reviews-staging.herokuapp.com/new-windsor-ny/mitchell-cabisudo-m-d-0a51774d-9cb2-4f5e-8cb7-97b6bcc13003,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-windsor-ny/mitchell-cabisudo-m-d-1
Id,67,Original url,https://rehab-reviews-staging.herokuapp.com/new-york-ny/joshua-issack-m-d-8691695d-09eb-4345-bb6f-47747dff376a,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-york-ny/joshua-issack-m-d
Id,68,Original url,https://rehab-reviews-staging.herokuapp.com/new-york-ny/david-m-mcdowell-m-d-dc49be1b-1caa-4e7e-8d9c-914a010dd533,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-york-ny/david-m-mcdowell-m-d
Id,69,Original url,https://rehab-reviews-staging.herokuapp.com/new-york-ny/jeanne-marcelle-manubay-m-d-adaa65e3-7c07-42c6-a08c-fb62a5901ccb,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-york-ny/jeanne-marcelle-manubay-m-d
Id,70,Original url,https://rehab-reviews-staging.herokuapp.com/new-york-ny/madhu-b-ahluwalia-m-d-6dc43e70-9bd0-44da-aae7-6de875cf96f2,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-york-ny/madhu-b-ahluwalia-m-d
Id,71,Original url,https://rehab-reviews-staging.herokuapp.com/new-york-ny/joel-alan-nathan-m-d-5e6adf7b-0808-4cce-b470-678a598e1117,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-york-ny/joel-alan-nathan-m-d
Id,72,Original url,https://rehab-reviews-staging.herokuapp.com/oneida-ny/james-w-follette-m-d-d5c4834e-8777-4af6-8a04-f8919f62c829,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/oneida-ny/james-w-follette-m-d
Id,73,Original url,https://rehab-reviews-staging.herokuapp.com/chillicothe-oh/william-sudduth-foley-m-d-e2b50aa6-67c6-4f14-b3a6-ec3da03e0b2e,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/chillicothe-oh/william-sudduth-foley-m-d-3
Id,74,Original url,https://rehab-reviews-staging.herokuapp.com/cincinnati-oh/teresa-d-parrott-m-d-e56ec1d3-f3f7-4604-afc3-1eb55f764994,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/cincinnati-oh/teresa-d-parrott-m-d-1
Id,75,Original url,https://rehab-reviews-staging.herokuapp.com/columbus-oh/leon-margolin-m-d-75c46143-6f1e-4495-9291-fe7bf5ad163e,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/columbus-oh/leon-margolin-m-d
Id,76,Original url,https://rehab-reviews-staging.herokuapp.com/columbus-oh/rani-a-lakhi-m-d-2af86c38-400a-42fd-bb34-2d13b4f072f0,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/columbus-oh/rani-a-lakhi-m-d
Id,77,Original url,https://rehab-reviews-staging.herokuapp.com/columbus-oh/rani-a-lakhi-m-d-94229b1d-d344-4501-9a64-e66de9089128,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/columbus-oh/rani-a-lakhi-m-d
Id,78,Original url,https://rehab-reviews-staging.herokuapp.com/columbus-oh/blayre-rebecca-tuggle-m-d-bd259dce-fea3-46f2-a829-5f638840cd8e,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/columbus-oh/blayre-rebecca-tuggle-m-d
Id,79,Original url,https://rehab-reviews-staging.herokuapp.com/columbus-oh/blayre-rebecca-tuggle-m-d-fe2132ee-f97a-493b-8b7e-33ad6b213e68,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/columbus-oh/blayre-rebecca-tuggle-m-d
Id,80,Original url,https://rehab-reviews-staging.herokuapp.com/youngstown-oh/tomas-almonte-madrilejos-m-d-8bef5ee4-db77-465a-9d1d-6e66318bb75d,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/youngstown-oh/tomas-almonte-madrilejos-m-d
Id,81,Original url,https://rehab-reviews-staging.herokuapp.com/beaverton-or/andrew-b-mendenhall-m-d-02507224-8795-496c-b00c-aded9898334c,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/beaverton-or/andrew-b-mendenhall-m-d
Id,82,Original url,https://rehab-reviews-staging.herokuapp.com/butler-pa/somasundaram-k-sekaran-m-d-9d068d4f-76ce-4988-8b5f-bae680521b14,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/butler-pa/somasundaram-k-sekaran-m-d
Id,83,Original url,https://rehab-reviews-staging.herokuapp.com/dunmore-pa/spiro-kassis-m-d-73b8556f-d6a4-4b34-abbd-3aa9fea1d5c9,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/dunmore-pa/spiro-kassis-m-d
Id,84,Original url,https://rehab-reviews-staging.herokuapp.com/hawley-pa/leslie-seiden-m-d-7f1afc80-20fc-4fbb-9041-fe34ff0cc736,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/hawley-pa/leslie-seiden-m-d
Id,85,Original url,https://rehab-reviews-staging.herokuapp.com/honesdale-pa/catherine-midge-scholl-m-d-882041b1-a180-4d83-9458-28183a6218f3,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/honesdale-pa/catherine-midge-scholl-m-d
Id,86,Original url,https://rehab-reviews-staging.herokuapp.com/philadelphia-pa/richard-a-stefanic-3225f7c0-4adb-40db-9dc0-d14a5b31fd6e,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/philadelphia-pa/richard-a-stefanic
Id,87,Original url,https://rehab-reviews-staging.herokuapp.com/primos-pa/jennifer-flam-d-o-154b3de8-a306-4aa8-956b-87f3df9b82e8,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/primos-pa/jennifer-flam-d-o
Id,88,Original url,https://rehab-reviews-staging.herokuapp.com/north-kingstown-ri/john-machata-m-d-b752e615-7b28-4209-8193-9b2c1e8db399,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/north-kingstown-ri/john-machata-m-d
Id,89,Original url,https://rehab-reviews-staging.herokuapp.com/surfside-beach-sc/brian-k-adler-m-d-96f7b10c-3ac2-449c-83a8-200b78d7143a,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/surfside-beach-sc/brian-k-adler-m-d
Id,90,Original url,https://rehab-reviews-staging.herokuapp.com/clarksville-tn/michael-scott-west-m-d-6bc573d2-36d9-4cd6-9afb-26283cb995ff,Redirected url,https://rehab-reviews-staging.herokuapp.com/buprenorphine/clarksville-tn/michael-scott-west-m-d
